PG.ProteinGroups,HYE mix A,HYE mix B
P32558,100,100
P32561,100,100
P32563,100,100
P32564,100,75
P32565,100,100
P32566,100,100
P32567,100,75
P32568,100,100
P32582,100,100
P32583,100,100
P32585,50,25
P32588,100,100
P32589,100,100
P32590,100,100
P32591,100,100
P32597,100,100
P32598,100,100
P32599,100,100
P32602,100,100
P32604,100,100
P32607,100,75
P32608,100,100
P32610,100,100
P32614,100,100
P32618,75,25
P32621,100,100
P32623,100,100
P32626,100,100
P32628,100,100
P32629,100,100
P32642,100,100
P32643,100,100
P32657,100,100
P32662,100,100
P32669,25,75
P32680,100,100
P32684,100,100
P32695,100,100
P32705,100,100
P32719,75,100
P32769,100,100
P32770,100,100
P32771,100,100
P32773,100,100
P32774,100,100
P32775,100,100
P32776,100,100
P32780,100,100
P32783,100,100
P32787,100,100
P32790,100,100
P32791,100,75
P32793,75,0
P32794,100,100
P32795,100,100
P32796,100,100
P32798,50,50
P32799,100,100
P32802,100,100
P32803,100,100
P32832,100,100
P32835;P32836,100,100
P32843,100,100
P32844,100,25
P32854,100,50
P32857,100,100
P32860,100,100
P32861,100,100
P32862,50,25
P32864,75,25
P32867,100,100
P32873,75,50
P32875,100,100
P32891,100,100
P32892,100,100
P32895,100,100
P32896,100,75
P32897,100,100
P32898,100,100
P32899,100,100
P32900,100,100
P32901,100,100
P32902,100,100
P32904,100,75
P32905,100,100
P32907,100,100
P32908,100,100
P32909,100,100
P32911,100,100
P32912,100,100
P32913,100,75
P32914,100,100
P32915,100,100
P32916,100,100
P32929,50,25
P32939,100,100
P32969,100,100
P32970,100,100
P33029,75,100
P33121,100,100
P33136,100,100
P33176,100,100
P33195,100,100
P33201,100,100
P33202,100,100
P33204,100,100
P33219,100,100
P33232,100,100
P33235,100,100
P33240,100,100
P33297,100,100
P33298,100,100
P33299,100,100
P33302,100,100
P33303,100,100
P33306,100,25
P33307,100,100
P33308,100,100
P33309,100,100
P33311,75,25
P33313,100,100
P33316,100,100
P33317,100,100
P33322,100,100
P33324,100,25
P33327,100,100
P33328,100,100
P33330,100,100
P33331,100,100
P33332,100,100
P33333,100,100
P33338,100,100
P33355,25,100
P33363,100,100
P33399,100,100
P33401,100,100
P33416,100,100
P33417,100,100
P33418,100,100
P33421,75,75
P33441,100,100
P33442,100,100
P33527,100,100
P33552,100,100
P33599,100,100
P33602,100,100
P33607,100,100
P33643,100,100
P33644,50,100
P33734,100,100
P33750,100,0
P33754,100,75
P33755,100,100
P33759,100,25
P33764,100,100
P33767,100,100
P33775,100,100
P33790,50,100
P33891,100,0
P33892,100,100
P33897,100,100
P33920,100,100
P33937,100,100
P33940,100,100
P33947,100,100
P33981,100,100
P33991,100,100
P33992,100,100
P33993,100,100
P34059,100,100
P34072,100,100
P34077,100,100
P34078,100,100
P34087,50,50
P34110,100,100
P34160,100,100
P34163,100,100
P34167,100,100
P34209,50,100
P34210,100,100
P34211,100,100
P34216,100,100
P34217,100,100
P34220,75,50
P34221,100,100
P34222,100,100
P34223,100,100
P34226,100,100
P34227,100,100
P34232,100,100
P34237,100,100
P34241,100,100
P34248,100,100
P34250,75,75
P34253,100,100
P34730,100,100
P34741,100,100
P34760,100,100
P34896,100,100
P34897,100,100
P34909,100,100
P34932,100,100
P34949,100,100
P35052,100,100
P35080,100,100
P35127,100,100
P35176,100,100
P35177,100,100
P35178,100,100
P35179,100,100
P35180,100,100
P35184,100,100
P35189,100,100
P35191,100,100
P35197,100,100
P35202,100,0
P35207,100,100
P35208,50,50
P35221,100,100
P35222,100,100
P35226,100,100
P35232,100,100
P35237,100,100
P35240,100,100
P35241,100,100
P35244,100,100
P35249,100,100
P35250,100,100
P35251,100,100
P35268,100,100
P35269,100,100
P35270,100,100
P35340,100,100
P35527,100,100
P35555,100,100
P35556,75,100
P35573,100,100
P35579,100,100
P35580,100,100
P35606,100,100
P35610,100,100
P35611,100,100
P35613,100,100
P35637,100,100
P35658,100,100
P35659,100,100
P35691,100,100
P35719,100,100
P35723,100,100
P35728,100,100
P35729,100,100
P35732,100,100
P35734,100,100
P35754,100,100
P35813,100,100
P35817,100,100
P35844,100,100
P35845,100,100
P35908,100,100
P35914,100,100
P35997;P38711,100,100
P35998,100,100
P36000,100,100
P36006,100,100
P36007,75,25
P36008,100,100
P36010,100,100
P36013,100,100
P36015,100,100
P36016,100,100
P36017,100,100
P36018,100,100
P36024,100,100
P36027,100,100
P36035,100,100
P36036,100,50
P36037,100,100
P36041,100,100
P36046,100,100
P36047,100,100
P36048,100,100
P36049,100,100
P36051,100,75
P36053,100,100
P36059,100,100
P36060,100,100
P36068,100,100
P36076,100,100
P36080,100,100
P36081,100,100
P36090,100,100
P36094,100,75
P36095,100,100
P36100,100,100
P36101,100,100
P36103,100,75
P36108,100,100
P36112,100,100
P36114,100,100
P36116,100,100
P36121,100,100
P36123,100,100
P36132,100,100
P36135,100,100
P36136,100,100
P36139,100,100
P36141,100,100
P36145,100,100
P36147,100,100
P36148,75,50
P36149,100,25
P36151,100,100
P36152,100,100
P36154,100,100
P36159,100,100
P36160,100,100
P36161,100,100
P36166,25,0
P36169,100,100
P36404,100,100
P36405,100,100
P36421,100,100
P36507,100,100
P36516,100,100
P36517,100,100
P36519,100,75
P36520,100,100
P36521,100,100
P36523,100,100
P36525,100,100
P36526,100,100
P36528,100,100
P36531,100,100
P36534,100,100
P36542,100,100
P36543,100,100
P36548,100,100
P36551,100,100
P36566,50,100
P36578,100,100
P36639,100,100
P36649,25,100
P36659,75,100
P36672,100,100
P36680,100,100
P36683,100,100
P36767,100,100
P36771,100,100
P36775,100,100
P36776,100,100
P36871,100,100
P36873,100,100
P36879,50,100
P36897,100,100
P36915,100,100
P36929,100,100
P36938,100,100
P36941,100,100
P36952,100,100
P36954,75,100
P36957,100,100
P36969,100,100
P36979,100,100
P36999,75,100
P37012,100,100
P37020,100,100
P37051,100,100
P37052,25,100
P37095,100,100
P37108,100,100
P37177,75,100
P37198,100,100
P37235,100,100
P37262,100,100
P37263,100,75
P37267,100,100
P37268,100,100
P37275,100,100
P37291,100,100
P37292,100,100
P37296,100,100
P37298,100,100
P37299,100,100
P37302,100,100
P37303,100,100
P37304,100,100
P37313,100,100
P37329,100,100
P37330,100,100
P37339,100,100
P37349,100,100
P37351,25,100
P37370,100,100
P37387,100,100
P37440,100,100
P37613,75,100
P37617,75,100
P37626,100,100
P37634,100,100
P37646,100,100
P37647,100,100
P37648,100,100
P37665,100,100
P37666,100,100
P37689,100,100
P37692,25,100
P37744,100,100
P37745,100,100
P37747,100,100
P37749,100,100
P37750,50,100
P37751,100,100
P37759,100,100
P37760,100,100
P37765,100,100
P37773,100,100
P37802,100,100
P37837,100,100
P37838,100,25
P37840,100,100
P37898,100,100
P37902,100,100
P37903,100,100
P38009,100,100
P38011,100,100
P38013,100,100
P38041,100,100
P38061,100,100
P38063,100,100
P38065,100,75
P38066,100,100
P38067,100,100
P38068,100,100
P38069,100,100
P38071,100,100
P38072,100,100
P38074,100,100
P38075,100,100
P38077,100,100
P38080,100,100
P38081,100,100
P38084,100,50
P38088,100,100
P38112,100,100
P38115,100,100
P38116,100,100
P38117,100,100
P38120,100,100
P38127,100,100
P38129,100,100
P38130,100,100
P38131,100,100
P38132,50,50
P38137,100,100
P38138,100,100
P38143,100,100
P38144,100,100
P38145,100,100
P38149,100,75
P38153,100,100
P38156,100,75
P38158;P53341,100,100
P38159,100,100
P38162,100,100
P38164,75,50
P38165,100,100
P38166,100,75
P38167,100,100
P38169,100,25
P38174,100,100
P38181,100,100
P38196,100,100
P38197,100,100
P38198,75,100
P38199,100,100
P38203,100,100
P38205,100,100
P38212,100,100
P38217,100,100
P38219,100,100
P38221,100,100
P38228,100,0
P38230,100,100
P38234,100,100
P38235,100,100
P38237,100,100
P38239,100,50
P38248,100,100
P38249,100,100
P38250,100,100
P38251,100,75
P38254,100,100
P38260,100,100
P38261,100,100
P38264,100,100
P38266,100,100
P38272,100,100
P38281,100,100
P38286,100,100
P38288,100,100
P38293,100,100
P38295,100,100
P38301,50,25
P38302,100,100
P38304,75,0
P38310,100,25
P38314,100,100
P38323,100,100
P38328,100,100
P38333,100,100
P38339,75,0
P38340,100,100
P38341,100,100
P38344,100,75
P38345,100,100
P38349,100,100
P38351,100,100
P38353,100,100
P38355,100,100
P38426,100,100
P38427,100,100
P38428,100,100
P38431,100,100
P38432,100,100
P38435,100,100
P38439,100,100
P38489,100,100
P38521,100,100
P38523,100,100
P38555,100,100
P38571,100,100
P38606,100,100
P38615,100,100
P38616,100,100
P38623,100,100
P38624,100,100
P38625,100,100
P38626,100,100
P38627,100,100
P38628,100,100
P38629,100,100
P38630,100,100
P38631,100,100
P38634,100,100
P38635,100,25
P38646,100,100
P38682,100,100
P38687,100,100
P38688,100,100
P38689,100,100
P38691,75,50
P38692,100,0
P38694,100,100
P38695,100,75
P38697,100,100
P38698,100,100
P38701,100,100
P38707,100,100
P38708,100,100
P38712,100,100
P38713,75,25
P38715,100,100
P38716,100,100
P38719,100,100
P38720,100,100
P38732,100,100
P38736,100,100
P38737,100,100
P38747,100,100
P38753,100,100
P38754,100,100
P38755,100,100
P38756,100,100
P38758,100,100
P38759,100,100
P38764,100,100
P38765,100,100
P38768,100,100
P38771,100,100
P38773;P38774,100,100
P38777,100,100
P38779,100,100
P38787,100,100
P38788,100,100
P38789,100,100
P38791,100,100
P38792,100,100
P38793,100,100
P38795,100,100
P38797,100,100
P38801,100,100
P38804,100,100
P38809,100,100
P38810,100,100
P38814,100,100
P38817,100,100
P38820,100,100
P38821,100,100
P38822,100,100
P38824,100,100
P38825,100,100
P38828,100,100
P38833,100,100
P38836,100,100
P38837,75,50
P38840,100,100
P38841,100,100
P38845,100,100
P38853,100,100
P38854,100,100
P38858,100,100
P38861,100,100
P38875,100,75
P38878,100,100
P38879,100,100
P38881,100,100
P38882,100,100
P38883,100,100
P38884,50,0
P38885,100,100
P38886,100,100
P38890,100,50
P38891,100,100
P38902,100,100
P38903,100,100
P38904,100,0
P38910,100,100
P38911,100,100
P38912,100,100
P38919,100,100
P38922,100,100
P38932,100,100
P38934,100,100
P38935,75,100
P38936,75,75
P38961,100,100
P38968,100,100
P38970,100,75
P38972,100,100
P38985,100,100
P38986,100,100
P38988,100,100
P38989,100,25
P38996,100,100
P38998,100,100
P38999,100,100
P39002,100,75
P39003,100,100
P39005,100,75
P39006,75,75
P39007,100,100
P39008,100,75
P39010,100,100
P39012,100,75
P39013,100,100
P39015,100,100
P39019,100,100
P39023,100,100
P39076,100,100
P39077,100,100
P39078,100,100
P39079,100,100
P39081,100,100
P39083,100,100
P39099,100,100
P39101,100,100
P39104,100,100
P39105,100,100
P39107,100,100
P39109,100,100
P39111,100,100
P39113,100,100
P39160,100,100
P39172,100,100
P39173,100,100
P39177,75,100
P39180,100,100
P39187,50,100
P39199,100,100
P39265,100,100
P39267,100,100
P39286,100,100
P39310,100,100
P39325,100,100
P39337,100,100
P39353,25,100
P39356,50,100
P39371,100,100
P39377,100,100
P39396,100,100
P39401,100,100
P39406,100,100
P39411,100,100
P39516,100,100
P39517,100,100
P39518,75,50
P39521,100,100
P39522,100,100
P39523,100,100
P39524,75,25
P39525,100,25
P39533,100,100
P39656,100,100
P39676,100,100
P39677,100,75
P39683,100,100
P39685,100,100
P39687,100,100
P39704,75,25
P39705,100,100
P39714,100,100
P39715,100,100
P39719,100,100
P39721,100,100
P39726,100,100
P39727,100,100
P39729,100,100
P39730,100,100
P39742,100,100
P39743,100,100
P39744,100,100
P39748,100,100
P39829,100,100
P39831,100,100
P39838,75,100
P39880,100,100
P39925,100,100
P39926,100,100
P39927,100,50
P39929,100,100
P39931,100,100
P39935,100,100
P39936,100,100
P39938;P39939,100,100
P39940,100,100
P39952,100,100
P39954,100,100
P39958,100,100
P39960,100,100
P39966,100,100
P39968,100,100
P39969,100,50
P39976,100,100
P39984,100,100
P39985,100,100
P39986,100,100
P39990,100,100
P39998,100,100
P40005,100,100
P40006,100,100
P40007,100,100
P40008,100,100
P40010,100,100
P40012,100,100
P40013,100,75
P40016,100,100
P40017,100,100
P40018,100,25
P40019,100,100
P40022,100,100
P40024,100,100
P40029,100,100
P40030,100,100
P40032,100,100
P40035,100,100
P40037,100,100
P40040,100,100
P40043,100,100
P40046,75,100
P40047,100,100
P40052,100,100
P40053,100,100
P40054,100,100
P40055,100,100
P40056,100,100
P40060,100,75
P40064,100,100
P40066,100,100
P40069,100,100
P40070,100,100
P40073,100,75
P40075,100,100
P40079,100,100
P40081,100,100
P40084,100,100
P40086,100,100
P40087,100,100
P40091,100,100
P40093,100,100
P40094,100,50
P40096,100,100
P40098,100,100
P40106,100,100
P40120,100,100
P40121,100,100
P40123,100,100
P40150,100,100
P40154,100,100
P40157,100,100
P40159,100,100
P40160,100,100
P40161,100,75
P40165,100,100
P40185,100,100
P40189,100,100
P40191,100,100
P40202,100,100
P40210,100,100
P40212,100,100
P40215,100,100
P40217,100,100
P40222,100,100
P40227,100,100
P40261,100,100
P40302,100,100
P40303,100,100
P40312,100,100
P40316,100,0
P40317,100,100
P40318,100,100
P40319,100,100
P40327,100,100
P40335,100,100
P40341,100,100
P40343,100,100
P40344,100,100
P40347,100,100
P40348,100,100
P40350,75,25
P40357,100,100
P40363,100,100
P40364,100,100
P40368,100,100
P40413,100,100
P40414,100,100
P40416,100,50
P40424,100,100
P40429,100,100
P40433,100,100
P40457,100,25
P40459,75,75
P40462,100,100
P40463,100,100
P40467,100,100
P40468,100,100
P40469,100,100
P40471,100,100
P40472,100,50
P40477,100,100
P40481,100,100
P40482,100,100
P40483,100,100
P40484,100,100
P40485,100,100
P40487,100,25
P40495,100,100
P40496,100,100
P40498,100,100
P40505,75,25
P40506,100,100
P40509,100,100
P40510,100,100
P40513,100,100
P40515,100,100
P40516,100,100
P40517,100,100
P40518,100,100
P40525;P87262,100,100
P40529,100,100
P40531,100,100
P40533,100,100
P40535,100,100
P40540,100,100
P40541,100,50
P40545,100,100
P40553,100,100
P40555,100,100
P40557,100,100
P40561,100,100
P40563,100,100
P40564,100,100
P40579,100,100
P40580,100,100
P40581,100,100
P40582,100,100
P40616,100,100
P40692,100,100
P40710,100,100
P40763,100,100
P40818,100,100
P40825,100,100
P40850,100,100
P40855,100,100
P40874,100,100
P40893,100,100
P40896,100,100
P40925,100,100
P40926,100,100
P40937,100,100
P40938,100,100
P40939,100,100
P40956,100,100
P40957,100,100
P40958,100,100
P40959,100,100
P40961,100,100
P40970,100,100
P40986,75,75
P40989,100,75
P40991,100,100
P40994,100,0
P41052,100,100
P41057,100,100
P41058,75,100
P41066,50,100
P41069,25,100
P41091,100,100
P41134,50,100
P41208,100,100
P41214,100,100
P41221,100,100
P41223,100,100
P41227,100,100
P41229,100,100
P41236,100,100
P41240,100,100
P41247,100,100
P41250,100,100
P41252,100,100
P41277,100,100
P41318,100,100
P41338,100,100
P41407,100,100
P41409,100,100
P41440,75,75
P41543,100,100
P41567,100,100
P41696,100,100
P41697,100,100
P41734,100,100
P41743,100,100
P41805,100,100
P41807,100,100
P41810,100,100
P41811,100,100
P41814,100,100
P41816,100,100
P41818,100,100
P41819,100,100
P41832,100,100
P41895,100,100
P41896,100,100
P41903,100,100
P41911,100,100
P41920,100,100
P41921,100,100
P41939,100,100
P41940,100,100
P42025,100,100
P42126,100,100
P42166,100,100
P42167,100,100
P42224,100,100
P42226,100,100
P42285,100,100
P42330,100,100
P42345,100,100
P42356,100,100
P42566,100,100
P42568,100,75
P42574,100,100
P42575,100,100
P42593,25,100
P42599,100,100
P42616,75,100
P42632,100,100
P42641,100,100
P42677,100,100
P42684,100,100
P42694,100,100
P42695,100,100
P42696,100,100
P42704,100,100
P42765,100,100
P42766,100,100
P42771,100,100
P42772,100,100
P42773,100,100
P42785,100,100
P42826,100,100
P42838,100,100
P42839,100,100
P42842,100,100
P42846,100,100
P42858,100,100
P42892,100,100
P42935,100,100
P42938,100,100
P42940,100,100
P42941,100,100
P42942,100,100
P42943,100,100
P42945,100,100
P42949,100,100
P43007,100,100
P43034,100,100
P43121,100,100
P43123,100,100
P43132,50,50
P43155,100,100
P43243,100,100
P43246,100,100
P43304,100,100
P43307,100,100
P43321,100,100
P43329,100,100
P43353,100,100
P43355,100,100
P43378,100,100
P43487,100,100
P43490,100,100
P43533,100,100
P43535,100,100
P43545;P53824,100,100
P43555,100,100
P43556,100,100
P43558,100,100
P43561,100,100
P43563,100,100
P43567,100,100
P43569,100,100
P43573,100,100
P43582,100,100
P43585,100,100
P43586,100,100
P43587,100,100
P43588,100,100
P43590,100,100
P43593,100,100
P43594,100,100
P43596,75,25
P43597,100,100
P43598,100,100
P43601,100,100
P43603,100,100
P43609,100,100
P43612,100,100
P43613,100,100
P43616,100,100
P43619,100,100
P43621,100,100
P43638,100,100
P43639,100,100
P43671,100,100
P43672,100,100
P43686,100,100
P43897,100,100
P45395,100,100
P45424,25,100
P45425,100,100
P45464,100,100
P45523,100,100
P45577,100,100
P45578,100,100
P45748,100,100
P45799,100,100
P45818,100,75
P45877,100,100
P45880,100,100
P45955,100,100
P45973,100,100
P45974,100,100
P45976,100,100
P45978,100,100
P45985,100,100
P46013,100,100
P46019,100,100
P46020,75,25
P46060,100,100
P46063,100,100
P46087,100,100
P46100,100,100
P46108,100,100
P46109,100,100
P46118,100,100
P46130,100,100
P46151,100,100
P46199,100,100
P46367,100,100
P46379,100,100
P46459,100,100
P46527,50,100
P46654,100,100
P46655,100,100
P46669,100,100
P46672,100,100
P46673,100,100
P46676,100,100
P46680,100,100
P46681,100,100
P46682,100,100
P46683,100,100
P46734,100,100
P46736,100,100
P46776,100,100
P46777,100,100
P46778,100,100
P46779,100,100
P46781,100,100
P46782,100,100
P46783,100,100
P46784;Q08745,100,100
P46821,100,100
P46837,100,100
P46853,100,100
P46889,100,100
P46926,100,100
P46934,100,100
P46937,100,100
P46939,100,100
P46940,100,100
P46944,75,50
P46947,100,100
P46949,100,100
P46956,100,100
P46957,100,100
P46959,100,50
P46969,100,100
P46970,100,100
P46971,100,100
P46976,100,100
P46977,100,100
P46982,100,100
P46984,100,100
P46985,100,100
P46988,100,100
P46989,100,100
P46992,100,100
P46995,75,50
P47001,100,75
P47006,100,100
P47008,100,100
P47018,100,100
P47029,75,25
P47031,100,100
P47035,100,100
P47037,100,100
P47039,100,100
P47044,100,100
P47045,100,0
P47047,100,100
P47048,100,100
P47057,100,100
P47064,75,75
P47068,100,100
P47069,100,100
P47075,100,100
P47076,100,100
P47077,100,100
P47079,100,100
P47082,100,100
P47083,100,100
P47085,100,100
P47089,100,100
P47096,100,100
P47103,100,100
P47104,100,100
P47108,100,100
P47112,100,75
P47116,100,100
P47117,100,100
P47119,100,100
P47120,100,100
P47122,100,100
P47123,100,100
P47127,100,100
P47133,100,100
P47135,100,100
P47137,100,100
P47143,100,100
P47154,100,100
P47160,100,100
P47165,100,100
P47166,100,100
P47176,100,100
P47224,100,100
P47712,100,100
P47755,100,100
P47756,100,100
P47771,100,100
P47813,100,100
P47895,100,100
P47897,100,100
P47912,100,100
P47914,75,100
P47985,100,100
P48015,100,100
P48047,100,100
P48059,100,100
P48147,100,100
P48163,100,100
P48164,100,100
P48200,100,100
P48231,100,100
P48234,100,100
P48236,100,0
P48353,100,100
P48361,100,100
P48362,100,100
P48363,100,100
P48382,100,100
P48415,100,100
P48426,100,100
P48439,100,100
P48444,100,100
P48445,100,100
P48449,100,100
P48506,100,100
P48507,100,100
P48509,100,100
P48510,100,100
P48556,100,100
P48562,100,100
P48563,50,50
P48567,100,100
P48570,100,100
P48582,100,100
P48589,100,100
P48606,100,100
P48634,100,100
P48637,100,100
P48643,100,100
P48651,100,100
P48681,100,100
P48723,100,100
P48729,100,100
P48730,100,100
P48735,100,100
P48739,100,100
P48743,100,100
P48836,100,100
P48837,100,100
P48960,100,100
P49005,100,100
P49006,100,100
P49017,100,100
P49023,100,100
P49089,100,100
P49090,100,100
P49095,100,100
P49116,100,100
P49137,100,100
P49167,100,100
P49184,75,100
P49189,100,100
P49207,100,100
P49257,100,100
P49281,75,100
P49321,100,100
P49327,100,100
P49334,100,100
P49336,25,25
P49354,100,100
P49356,100,100
P49366,100,100
P49367,100,100
P49368,100,100
P49406,100,100
P49411,100,100
P49419,100,100
P49427,100,100
P49435,100,100
P49441,100,100
P49454,100,100
P49458,100,100
P49459,100,100
P49573,100,100
P49585,100,100
P49588,100,100
P49589,100,100
P49590,100,100
P49591,100,100
P49593,100,100
P49626,100,100
P49642,100,100
P49643,100,100
P49674,100,100
P49686,100,100
P49687,100,100
P49711,100,100
P49720,100,100
P49721,100,100
P49723,100,100
P49736,100,100
P49748,100,100
P49750,100,100
P49754,100,100
P49755,100,100
P49756,100,100
P49757,100,100
P49768,100,100
P49770,100,100
P49773,100,100
P49775,100,75
P49790,100,100
P49792,100,100
P49815,100,100
P49821,100,100
P49840,100,100
P49841,100,100
P49848,100,100
P49902,100,100
P49903,100,100
P49914,100,100
P49915,100,100
P49916,100,100
P49917,100,100
P49918,100,100
P49954,100,100
P49957,100,100
P49959,100,100
P50085,100,100
P50086,100,100
P50087,100,100
P50094,100,100
P50095,100,100
P50101,100,100
P50105,100,100
P50107,100,100
P50108,100,100
P50109,100,100
P50111,100,100
P50135,100,100
P50148,100,100
P50213,100,100
P50238,100,100
P50263,100,50
P50278,100,100
P50336,100,100
P50395,100,100
P50402,100,100
P50416,100,100
P50452,100,100
P50453,100,100
P50454,100,100
P50466,100,100
P50502,100,100
P50542,100,100
P50548,100,100
P50552,100,100
P50570,100,100
P50579,100,100
P50583,100,100
P50607,100,100
P50613,100,100
P50623,100,100
P50748,100,100
P50750,100,100
P50851,100,100
P50861,100,100
P50897,100,100
P50914,100,100
P50942,75,25
P50945,100,100
P50946,75,75
P50990,100,100
P50991,100,100
P50995,100,100
P51003,100,100
P51024,100,100
P51114,100,100
P51116,100,100
P51148,100,100
P51149,100,100
P51151,100,100
P51153,100,100
P51159,100,100
P51397,100,100
P51398,100,100
P51401,100,100
P51452,100,100
P51531,100,100
P51532,100,100
P51553,100,100
P51570,100,100
P51571,100,100
P51572,100,100
P51580,100,100
P51601,100,100
P51608,100,100
P51610,100,100
P51617,100,100
P51636,75,100
P51648,100,100
P51649,100,100
P51659,100,100
P51665,100,100
P51688,100,100
P51692,100,100
P51784,100,100
P51790,100,75
P51798,100,100
P51808,100,100
P51809,100,100
P51812,100,100
P51858,100,100
P51946,100,100
P51948,100,100
P51970,100,100
P51991,100,100
P51996,100,100
P51998,100,100
P52007,100,100
P52061,100,100
P52074,50,100
P52108,100,100
P52209,100,100
P52272,100,100
P52286,100,100
P52292,100,100
P52294,100,100
P52298,100,100
P52306,100,100
P52434,100,100
P52435;Q9GZM3;Q9H1A7,100,100
P52488,100,100
P52489,100,50
P52490,100,100
P52553,100,100
P52564,100,100
P52565,100,100
P52566,100,100
P52593,100,100
P52594,100,100
P52597,100,100
P52612,100,100
P52614,100,100
P52627,100,100
P52643,100,100
P52644,25,25
P52647,25,100
P52655,75,100
P52657,100,100
P52697,100,100
P52701,100,100
P52732,100,100
P52735,100,100
P52756,100,100
P52758,100,100
P52788,100,100
P52789,100,100
P52803,75,75
P52815,100,100
P52888,100,100
P52891,50,25
P52893,100,100
P52895,100,100
P52907,100,100
P52910,100,100
P52917,100,100
P52918,100,100
P52943,100,100
P52948,100,100
P53004,100,100
P53007,100,100
P53008,100,100
P53011,100,100
P53040,100,100
P53041,100,100
P53043,100,100
P53044,100,100
P53048,100,100
P53051,100,100
P53063,100,25
P53064,100,100
P53066,100,100
P53067,100,100
P53072,100,100
P53073,100,100
P53075,100,100
P53076,75,25
P53081,100,100
P53090,100,100
P53091,100,100
P53107,100,100
P53108,100,100
P53111,100,100
P53112,100,100
P53114,75,50
P53115,100,100
P53121,100,100
P53131,100,100
P53136,100,100
P53139,100,100
P53140,100,100
P53141,100,100
P53144,100,75
P53145,100,100
P53152,100,100
P53155,100,100
P53163,100,100
P53164,100,100
P53168,100,25
P53169,100,50
P53172,100,100
P53183,100,100
P53184,100,100
P53191,100,100
P53192,100,100
P53193,100,75
P53195,100,100
P53196,100,50
P53199,100,100
P53200,100,100
P53210,100,100
P53212,100,25
P53215,50,0
P53219,100,100
P53221,100,100
P53224,100,75
P53228,100,100
P53235,100,100
P53250,100,100
P53252,100,100
P53253,75,0
P53254,100,100
P53256,100,50
P53258,100,100
P53261,100,100
P53265,100,75
P53270,100,100
P53271,100,75
P53274,100,100
P53276,100,100
P53277,50,25
P53278,100,100
P53281,100,100
P53292,100,100
P53295,100,100
P53297,100,100
P53299,100,100
P53301,100,100
P53303,100,100
P53305,100,100
P53309,100,100
P53312,100,100
P53315,100,100
P53316,100,100
P53326,100,100
P53330,100,100
P53332,100,100
P53334,100,100
P53337,100,100
P53350,100,100
P53365,100,100
P53367,100,100
P53384,100,100
P53396,100,100
P53507,75,25
P53549,100,100
P53550,100,100
P53551,100,100
P53552,100,25
P53582,100,100
P53597,100,100
P53598,100,100
P53600,100,100
P53604,100,100
P53609,100,100
P53611,100,100
P53617,100,100
P53618,100,100
P53621,100,100
P53622,100,100
P53628,100,100
P53629,100,100
P53633,100,100
P53634,100,100
P53675,100,100
P53680,100,100
P53686,25,0
P53691,100,100
P53701,100,100
P53723,100,100
P53724,100,100
P53725,100,75
P53729,100,100
P53730,100,100
P53731,100,100
P53732,100,75
P53733,100,100
P53736,100,75
P53738,100,100
P53739,100,100
P53741,100,100
P53742,100,50
P53743,100,100
P53814,100,100
P53834,100,100
P53839,100,100
P53843,100,100
P53848,100,25
P53849,100,100
P53852,100,100
P53853,100,75
P53858,100,25
P53859,100,100
P53860,100,100
P53868,100,100
P53874,100,100
P53875,100,100
P53877,100,100
P53878,100,100
P53879,100,100
P53881,100,100
P53883,100,100
P53885,100,100
P53889,100,100
P53890,100,100
P53893,100,100
P53894,100,100
P53897,100,100
P53900,100,100
P53903,100,100
P53914,100,100
P53920,100,100
P53924,75,25
P53925,100,100
P53927,100,100
P53929,100,100
P53941,100,100
P53946,100,100
P53950,100,100
P53953,100,25
P53962,100,100
P53968,100,100
P53981,100,100
P53982,75,25
P53985,100,100
P53990,100,100
P53992,100,100
P53999,100,100
P54000,100,100
P54003,100,100
P54007,100,100
P54098,100,100
P54105,100,100
P54113,100,100
P54115,100,100
P54132,100,100
P54136,100,100
P54198,100,100
P54252,100,100
P54259,100,100
P54277,100,100
P54278,100,100
P54289,100,100
P54577,100,100
P54578,100,100
P54619,100,100
P54652,100,100
P54687,100,100
P54709,100,100
P54725,100,100
P54727,100,100
P54730,100,50
P54756,50,75
P54780,100,100
P54781,50,25
P54783,100,100
P54786,100,100
P54787,100,50
P54819,100,100
P54837,100,100
P54838,100,100
P54839,100,100
P54858,100,100
P54860,100,100
P54861,100,100
P54867,100,100
P54885,100,100
P54886,100,100
P54920,100,100
P54964,100,100
P55010,100,100
P55011,100,100
P55036,100,100
P55039,100,100
P55060,100,100
P55061,100,100
P55072,100,100
P55081,100,100
P55084,100,100
P55145,100,100
P55196,100,100
P55199,100,100
P55209,100,100
P55210,100,100
P55212,100,100
P55263,100,100
P55265,100,100
P55268,100,100
P55290,100,100
P55327,100,100
P55735,100,100
P55769,100,100
P55786,100,100
P55789,100,100
P55795,100,100
P55809,100,100
P55884,100,100
P55957,100,100
P56134,100,100
P56182,100,100
P56192,100,100
P56199,100,100
P56211,100,100
P56277,25,50
P56282,100,100
P56377,100,100
P56378,100,100
P56385,100,100
P56537,100,100
P56545,100,100
P56556,100,100
P56580,100,100
P56589,100,100
P56628,100,100
P56945,100,100
P57076,100,100
P57081,100,100
P57088,100,100
P57105,100,100
P57678,100,100
P57737,100,100
P57740,100,100
P57744,100,100
P57772,100,100
P58107,100,100
P58546,100,100
