PG.ProteinGroups,HYE mix A/HYE mix B|signal_log2_ratio,HYE mix A/HYE mix B|raw_p_value,HYE mix A/HYE mix B|adjusted_p_value
Q96KP4,0.04832094745220342,0.7182101272214965,1
Q96KQ7,-0.03599403084205364,0.9960691496108042,1
Q96KR1,0.017792930296135993,0.9999091444842326,1
Q96L91,-0.6106614330620109,0.1050877131671849,0.2500154771739961
Q96L92,-0.0028188693377156435,0.9999999580359266,1
Q96LA8,-0.5122245696853915,0.06916150696345744,0.17120464388116766
Q96LB3,-1.6290887474407127,0.08669784622965346,0.21034469543079612
Q96LD4,-0.004406829407157052,0.9999999999891429,1
Q96LI5,0.051505356340612776,0.7926010407584372,1
Q96LJ7,0.08028545630314075,0.9967837848254962,1
Q96LL9,0.0695144704804429,0.945667126470888,1
Q96LR5,-0.5713628485486574,0.996188463566756,1
Q96LW7,3.1107769596882746,0.04528464418157849,0.1160615038721086
Q96M27,-0.05583750593583006,0.6929491484399022,1
Q96M96,-0.010322853494330632,0.9915840375232952,1
Q96ME1,-0.07608821991193601,0.6524852504382894,1
Q96ME7,-0.10848428117099122,0.5147462650166852,0.8948213521798934
Q96MG7,-0.05993110713699725,0.8151614319300321,1
Q96MU7,-0.27093542292654926,0.598529215442279,0.9901059057979184
Q96MW1,0.023959658690264455,0.9081211355609298,1
Q96MW5,0.05038729873505943,0.9627224387565576,1
Q96MX6,-0.06660296982296994,0.892556024604917,1
Q96N66,-0.04936789029974475,0.963192960688517,1
Q96N67,-0.02029335652441844,0.9999368820886249,1
Q96NB3,0.4775259596245525,0.05197019035330411,0.13193567841999204
Q96NC0,-0.1501696986125392,0.49049777620036694,0.8672973335639547
Q96ND0,0.22818760709428737,0.13494890557750228,0.3109591380185048
Q96NU0;Q9BZ76,0.1515379476310439,0.19640836771790274,0.42731060586364367
Q96NU1,0.03926541797345455,0.9543658192316697,1
Q96NY9,0.197484712178457,0.35979756022511683,0.6927468386717687
Q96P11,-0.021549088761648773,0.9845298925910912,1
Q96P16,-0.09365345442075235,0.4233854524690211,0.7822154855985798
Q96P47,0.14440277096862145,0.3654849638504304,0.7009864427308254
Q96P48,0.014588492306925415,0.9999999996715654,1
Q96P63,1.3800405185183386,0.09631038761724951,0.2312613044351543
Q96P70,0.10508297741918746,0.542985464851534,0.928528637548104
Q96PC3,0.06834773722945046,0.5472385295716024,0.9323117620806871
Q96PC5,0.01059982569952305,0.9999873869886571,1
Q96PK6,-0.0037649259402991043,0.9999999999999938,1
Q96PM5,-0.913098099255553,0.5140451288921986,0.8940386188236924
Q96PU4,-0.07927939486196153,0.7557151083124207,1
Q96PU5,-0.18590146536852023,0.36182034482275827,0.6953248782759704
Q96PU8,-0.09043723637342599,0.32072644069870326,0.6347686158498311
Q96PV6,0.25303275881001597,0.8895634581257432,1
Q96PY5,0.1329991430991873,0.9268573033217435,1
Q96PZ0,0.026353077181213703,0.9997988477086134,1
Q96Q11,0.10037648953605458,0.7278430382779838,1
Q96Q15,-0.023374360281623475,0.9999989893991869,1
Q96Q45,0.01903505538536598,0.9029123312963001,1
Q96Q83,0.030532339524632086,0.8987927798634199,1
Q96QC0,0.08680739437122562,0.6907196555585529,1
Q96QD8,0.179934676702191,0.21476676097394287,0.460563971225296
Q96QD9,0.3637207036881132,0.06532834505612059,0.1624278199252155
Q96QE5,0.24398195280596957,0.15546094592611512,0.350620304903981
Q96QK1,0.004507328985522403,0.9999999999999979,1
Q96QR8,-0.16756821030802746,0.144432128121021,0.3297662057163141
Q96QU8,0.16072610448817365,0.40360875870532337,0.7555626685223599
Q96R06,-0.05152912933469575,0.9999700515428482,1
Q96RE7,0.0016028575571295936,0.9999950897030789,1
Q96RF0,-0.6064743666003617,0.04295074029007117,0.11054134291245646
Q96RL1,0.21339428020294754,0.4287361892653026,0.7887481650961704
Q96RL7,0.21511150069874385,0.7218150921765809,1
Q96RN5,-0.056919168020163974,0.8343794615669127,1
Q96RP9,0.05297831212659482,0.9023797871432864,1
Q96RQ1,-0.020607997361548756,0.9458639136688594,1
Q96RQ3,-0.009909579968374597,0.9998624441450978,1
Q96RS0,0.034846217807410367,0.779953249441662,1
Q96RS6,0.05123185653136626,0.6653477737266196,1
Q96RT1,-0.13774131580691257,0.5448162202217925,0.9305541169477637
Q96RT7,8.045193144173521e-4,0.9999979868969372,1
Q96RT8,-0.10485594750259808,0.8267663962778915,1
Q96RU2,0.46667058591545507,0.49489963242963564,0.8727801183419721
Q96RU3,-0.13545787984490393,0.343031228405671,0.6697722183444789
Q96S19,-1.1688977967711849,0.0598713459838798,0.150002116464971
Q96S44,-0.10406222419989863,0.3841829405821986,0.7270256842698966
Q96S52,0.1267086510935209,0.1996079715418357,0.43316342621141335
Q96S55,0.07765017373453209,0.9728198589039944,1
Q96S59,-0.07010576107254596,0.8799075094187008,1
Q96S66,-0.02484827973627377,0.9987518155052222,1
Q96S82,0.010049403965484902,0.9966886475931762,1
Q96S97,0.12250481951361772,0.17005927689252698,0.37900438220845417
Q96SB3,-0.049001855534993845,0.9971216235930132,1
Q96SB4,-0.15249486162918333,0.8793189715232181,1
Q96SB8,0.0847382778780111,0.5709498650810707,0.9589721403186366
Q96SI9,0.03761145943737473,0.9912264008021116,1
Q96SK2,-2.3803178151344067e-4,0.999999999992431,1
Q96SN8,-0.18055374040981634,0.7108334834689913,1
Q96SQ9,0.5561457686868302,0.24035770308331503,0.5063365747520717
Q96ST2,-0.22627589686997193,0.10163985898373074,0.2427548023045659
Q96ST3,0.018975055520565925,0.9999941536014216,1
Q96SU4,0.014950136737432127,0.9990738468239968,1
Q96SW2,0.2077099090346161,0.9064298095164677,1
Q96SY0,0.00530459975446693,0.9999993921615195,1
Q96SZ5,0.16970751174707155,0.09988214812969451,0.23887571463778737
Q96SZ6,-0.33352804038718276,0.24351468520487932,0.5114809330463026
Q96T17,0.05177030351225773,0.9703618530465477,1
Q96T23,0.030362351174853253,0.9999998046165222,1
Q96T37,-0.0690627663232544,0.9154682227851421,1
Q96T51,0.0642715338917833,0.547417767301007,0.9323117620806871
Q96T58,0.05031635989196646,0.9885607411439018,1
Q96T60,0.09587066928585052,0.3329685367098063,0.6545311169505278
Q96T76,-0.025531616248354844,0.9991492744844637,1
Q96T88,0.009704976763380627,0.9999995892795117,1
Q96TA1,0.04689160481276589,0.7814263205151168,1
Q96TA2,0.06760517951382211,0.7152325734112354,1
Q96TC7,-0.01046378679230628,0.9999309436807597,1
Q96VH4,0.8566287040261463,4.4813757616475895e-5,1.8298951026727656e-4
Q96VH5,0.9064830743512253,4.259033946048114e-5,1.7430851744867397e-4
Q99081,-0.056778218117418094,0.7330874819729951,1
Q99176,1.1429116634843863,0.011425285798556095,0.032341002876366515
Q99189,4.832581727964096,1.3737866652459944e-4,5.194101196533184e-4
Q99190,1.7672782255278523,1.3402890519710497e-4,5.071453390938411e-4
Q99207,0.8512310027911941,3.1459281064202197e-8,1.9181224153406462e-7
Q99247,0.8052025770139293,0.0051146666172597645,0.015535094104108273
Q99257,0.821872310433734,6.532893997169638e-5,2.597424434369299e-4
Q99258,1.0619676146568122,2.389713408926842e-9,1.7039212352952785e-8
Q99260,1.197579019080023,7.068093420968697e-4,0.002448279874125729
Q99287,0.7494528058822046,3.927313845180315e-15,5.853334010087495e-14
Q99288,0.5392254754399386,9.450423515207767e-4,0.0032153612790645067
Q99297,0.8456542077916591,3.8658870086529785e-7,2.037565495572451e-6
Q99312,0.681845487987873,8.610921957654708e-10,6.498157772685841e-9
Q99316,0.6301322657894816,3.571512540996973e-7,1.889837331234641e-6
Q99321,0.9044271330212923,1.3348066046947937e-5,5.789737136208501e-5
Q99337,1.0406726090955953,5.059826556693139e-4,0.0017907981127926803
Q99369,0.7039900495978573,9.216313463643823e-5,3.579452036857107e-4
Q99383,1.024156357309609,9.8469263250346e-13,1.0771393108455279e-11
Q99417,0.022735411107380532,0.9526923236089568,1
Q99426,0.014472961403501596,0.9778171319447593,1
Q99436,-0.014515557181755474,0.9829970670815261,1
Q99439,-0.31419036459931904,0.006822251879429091,0.020145730577367522
Q99442,0.4789785918598022,0.5012024197756206,0.8796963757363824
Q99447,0.003641713920549388,0.9999766014350288,1
Q99459,0.025844527454909748,0.998720019631558,1
Q99460,0.010977557826479162,0.9999999969525906,1
Q99470,0.02321415506306992,0.8816195788602187,1
Q99471,-0.012131256621051441,0.9896634687388233,1
Q99496,0.06332656994035538,0.9844684471787397,1
Q99497,-0.11296749167322437,0.052109710546784656,0.1322273123380341
Q99504,0.16451693321631192,0.5978667688719359,0.9894613893429136
Q99519,0.21978659746480228,0.0729483357148998,0.1797081245538544
Q99523,0.6512573512562161,0.01294441165332195,0.03631541998739813
Q99536,0.006088527832293626,0.9999974226932435,1
Q99538,-0.5499340801008014,0.008139567301671976,0.023690180828381334
Q99543,0.03398539152920242,0.9875294471738515,1
Q99547,-0.1635084260430751,0.4291649177322595,0.7889573737268266
Q99549,0.13693902011621456,0.13178763088377551,0.30445921787164587
Q99567,-0.04202570966671688,0.9777455814378877,1
Q99569,0.035158625457399506,0.9400805381392836,1
Q99570,0.07854869863753146,0.6060662848533118,0.9967352188139293
Q99575,-0.024115748931904286,0.9999988089413627,1
Q99584,0.010856278075242184,0.9773430367655762,1
Q99590,-0.2774693557720054,0.030655838057931463,0.08092688762599325
Q99595,0.21093719648693454,0.20419756158727984,0.4413358927983916
Q99598,0.019799874549498213,0.9999998855319683,1
Q99613,-0.013921859606809708,0.9999999999999913,1
Q99614,-0.0560832222163828,0.8135946548033033,1
Q99615,-0.004644546526144437,1,1
Q99618,-0.00617364601072652,0.997788087120981,1
Q99622,0.22146398400497744,0.2468146309572864,0.5159882729013521
Q99623,-0.004299279792765212,0.9999998988654979,1
Q99627,-0.006819601589626013,0.9990633907849102,1
Q99633,-0.1752535948084008,0.9225004463975544,1
Q99640,0.26685290764683317,0.08117616841522783,0.1983382202331079
Q99643,0.2515673831702413,0.12188751141404529,0.2850239453005273
Q99653,0.02592343922562023,0.9764103158912005,1
Q99661,-0.08275394541461717,0.9890346663630413,1
Q99674,0.10477288641738908,0.3798314006718131,0.7207729019644963
Q99685,-0.05955231751067225,0.8435191478646049,1
Q99700,-0.018550927382824087,0.999984398437564,1
Q99707,-0.1179934112282958,0.7941886591142979,1
Q99714,0.04890515776004798,0.8259602889725647,1
Q99715,0.037979722986396916,0.9999674331575463,1
Q99717,-0.2692378174512593,0.995782702148091,1
Q99720,0.06203610928175207,0.7911498696251685,1
Q99729,-0.08779432154745784,0.4977959906221714,0.876287528767474
Q99733,0.04531813119969587,0.8700533985152291,1
Q99735,-0.5049773601515664,0.3151194305451955,0.6259804904073477
Q99747,-6.656799825916558e-4,0.9999999996765869,1
Q99755,-0.42364359037220534,0.03370412555063389,0.08817137281420094
Q99757,-0.33950462560529304,0.046485055963086615,0.11888253945183089
Q99766,0.1709985183622623,0.2866148943566024,0.5810815097942
Q99797,-0.136365404338602,0.029709589203542743,0.07858358435869292
Q99798,0.0364122793744273,0.9683407279593008,1
Q99805,-0.5373129912416401,6.501709783227588e-7,3.3494886070002517e-6
Q99807,-0.012300222095128616,0.9999231734743587,1
Q99808,0.11389877183094789,0.8595780693366126,1
Q99816,0.0704379007145641,0.6895182827126949,1
Q99829,0.0588225175257479,0.8312203804909725,1
Q99832,0.005339383973212864,1,1
Q99836,-0.19251442324661505,0.14032938659741853,0.3217162245884759
Q99848,0.01947283460936198,0.995577934582689,1
Q99865;Q9BPZ2,-0.752079618911458,0.4233220871874636,0.7822154855985798
Q99873,-0.007376479926767877,0.9999994526138853,1
Q99933,0.04644198083736789,0.9784140869844093,1
Q99942,-2.825996133465838,0.04905807617401282,0.12486769815543917
Q99958,0.39323476088240567,0.2489759944622664,0.5196968287443261
Q99961,-0.08542649618590192,0.5777814343997641,0.9668131252992155
Q99985,-0.15963685018614554,0.16507189559733837,0.36934664546602125
Q99986,0.10565361964990425,0.35241519275149047,0.6821369829394379
Q99996,-0.07248291188311592,0.9994705429963268,1
Q9BPW8,0.007080712680577827,0.9979169109674584,1
Q9BPX3,-0.014815315035434998,0.9999761538618683,1
Q9BPX5,0.023414571383785693,0.9656595537799891,1
Q9BPX6,-0.01764813332809616,0.9997304045286315,1
Q9BPY3,-0.005648372115302598,0.995910329149861,1
Q9BPZ3,-0.05038060074531012,0.9729076554362817,1
Q9BPZ7,0.004236173466222152,0.9994502296781609,1
Q9BQ04,-0.013912682829414758,0.9998986255946971,1
Q9BQ15,0.1770074068568651,0.04986467897860431,0.12686056664755876
Q9BQ39,0.058493051656299165,0.9066161195198923,1
Q9BQ48,-0.023950648616606063,0.9450880520706446,1
Q9BQ52,-0.02786911193189752,0.9978014010694016,1
Q9BQ61,0.06737772981499507,0.5991976747430416,0.9901573418379899
Q9BQ67,-0.12627623708463726,0.5090113883347036,0.8897542284117453
Q9BQ69,-0.04841173856128579,0.9877671861532742,1
Q9BQ70,0.05162807336522231,0.929062271866519,1
Q9BQ75,-0.03781979863496792,0.8493925263985707,1
Q9BQ95,-0.05831270418900339,0.815185177313476,1
Q9BQA1,-0.13127323614229375,0.4655964234632931,0.8353645243578998
Q9BQA9,-0.2325613615801082,0.7576804002447526,1
Q9BQC3,0.34879989577651843,0.0866907284377751,0.21034469543079612
Q9BQE3,-0.26596463211944016,0.010366554539518694,0.029609661102894622
Q9BQE4,-0.2862672575900821,0.09513667695840408,0.22890396422435744
Q9BQE5,-0.06929982811886716,0.529141819014165,0.9124571524732452
Q9BQE9,0.11472163823305183,0.5416632530242025,0.9269539163704172
Q9BQG0,0.03188513008380178,0.999876632901615,1
Q9BQG2,1.0609246177357472,0.21006887731042068,0.45193446720491665
Q9BQL6,0.01595243715388362,0.9921603533637444,1
Q9BQP7,0.022571856765134804,0.9700565727354511,1
Q9BQS8,0.057675205053363744,0.9638722806637442,1
Q9BR39,0.4673936143707497,0.15315448402089435,0.3471695749953987
Q9BR61,0.07117917403716534,0.6573805143579989,1
Q9BR76,-0.021103805591042482,0.9914485084402649,1
Q9BRA2,-0.024556423684842607,0.9539100336733553,1
Q9BRD0,0.562421372974916,0.12863468681861512,0.29871863757856715
Q9BRF8,-0.06313181184189498,0.8206768679861575,1
Q9BRG1,-0.05182637253982593,0.9715021406173883,1
Q9BRJ2,0.010554085143799992,0.9998589610548736,1
Q9BRJ6,0.13897060671415523,0.2622491539044492,0.5421297766420043
Q9BRJ7,0.022604392868115962,0.9899041849933751,1
Q9BRK5,0.025914140252320132,0.9828249028184707,1
Q9BRP1,-0.0060803855179865935,0.9994847905300586,1
Q9BRP4,0.07675817789978283,0.31294889082583965,0.6221294085683745
Q9BRP8,0.010199590261004133,0.9937215968020712,1
Q9BRQ6,0.3239965828857179,0.4846217418073402,0.8607209386518649
Q9BRQ8,-0.0938712253192088,0.8640015631217278,1
Q9BRR3,-0.9947940571133956,0.43161764559878324,0.7922834339583549
Q9BRR6,0.011570255915852262,0.9982017333569643,1
Q9BRS2,-0.2345798831335277,0.9870971622199077,1
Q9BRT2,0.28044627127743876,0.0020493872250026625,0.006630079683902192
Q9BRT3,-0.08340098963879458,0.5995179556915263,0.9902768527875596
Q9BRT6,0.17155232109198257,0.15503581308884545,0.34989538002499093
Q9BRT9,0.011595911830351417,0.9986696564229423,1
Q9BRU9,0.1602977699772036,0.9331580164415403,1
Q9BRX2,0.036493248088463166,0.9808161813733082,1
Q9BRX5,0.021730718731667122,0.9912997462174965,1
Q9BRX8,0.08942790184489945,0.45514331741743075,0.8236328733906323
Q9BRZ2,0.15815670877690174,0.23909115560256325,0.5043615472323778
Q9BS16,-0.09146987076734547,0.5265040699004753,0.9093698976504104
Q9BS26,-0.06962872108576564,0.7381853450092835,1
Q9BS40,0.04296983294405924,0.8249995975824475,1
Q9BSC4,0.12636870074285092,0.1050992281736927,0.2500154771739961
Q9BSD7,-0.006749469333341588,0.9993274079352383,1
Q9BSE5,0.27256394784623184,0.0014444834476515004,0.004784182678008719
Q9BSF4,0.005689106398644605,0.9988662813716565,1
Q9BSH4,0.18801574532635937,0.22109510220873163,0.4719656936148596
Q9BSJ2,-0.04746068435865706,0.983852734669783,1
Q9BSJ8,0.01065590376226968,0.9999999999980306,1
Q9BSK2,1.0343300949234435,0.00605829363335027,0.018073825126350224
Q9BSL1,0.09611588663404157,0.6160675381871048,1
Q9BSR8,0.09625332880788023,0.5038951149228594,0.8835455029799354
Q9BSV6,0.0635466939634851,0.7485883182308947,1
Q9BT09,-0.6277490758548125,0.008221294358283629,0.023921559045211937
Q9BT17,0.02934346755632369,0.9051883819506354,1
Q9BT22,-0.002869976639621518,0.9999979071466227,1
Q9BT25,0.14806269927609636,0.79667137598994,1
Q9BT40,0.3871101168898791,0.11192653788021237,0.26409051846802084
Q9BT73,-0.01634527238203799,0.8777789562865123,1
Q9BT78,0.04236040352114241,0.8012041510031189,1
Q9BTA9,0.04535025670859115,0.8164636682998586,1
Q9BTC0,-0.0031716502135640755,1,1
Q9BTC8,0.15722640691003603,0.16072585838646247,0.3609772261082312
Q9BTD8,0.053036669182811524,0.730648002276808,1
Q9BTE1,0.08338466093098218,0.8397175295481443,1
Q9BTE3,-0.0037210737839781897,0.9999999999999429,1
Q9BTE6,-0.04245734027802898,0.8167555051780077,1
Q9BTE7,0.0111354102111418,0.9936763972263554,1
Q9BTL3,0.10844535475049827,0.9004288976503602,1
Q9BTT0,0.3318854360276722,0.001336618796169536,0.004450281198167947
Q9BTT4,0.5057447817955459,0.4078590807745621,0.7614362901516747
Q9BTU6,0.023032293472004476,0.9913222114022935,1
Q9BTV4,-0.04191072303833,0.9948564895504157,1
Q9BTV6,-0.37423356903299265,0.4076661281973056,0.7612084951601333
Q9BTW9,0.021987457621412014,0.9997542703784132,1
Q9BTX1,-0.020132542679150656,0.9998537619223425,1
Q9BTX7,0.3572987047407975,0.3120521624400675,0.6208067770011799
Q9BTY2,0.14348501777124378,0.6816234444604197,1
Q9BTY7,0.07682006321065057,0.5898401290839637,0.9808512452339027
Q9BTZ2,-0.029946991937567783,0.8820308325995405,1
Q9BU23,-0.25928622000438367,0.3608717238604588,0.6941781787960846
Q9BU61,-0.17775330427450164,0.3792740746706247,0.7200973275460851
Q9BU76,-0.2429858892890722,0.05258517766159863,0.13337072594814814
Q9BU89,-0.14373800635747402,0.35142984655444476,0.6807208814757666
Q9BUB5,0.1153247353057784,0.9135522605826875,1
Q9BUB7,-0.0626747580193026,0.6799871856001325,1
Q9BUE0,-0.2862797124739176,0.09608777316298583,0.23077840058460183
Q9BUE6,-0.30237406828403235,0.8521644520507046,1
Q9BUF5,-0.010762053555587969,0.9998235199973258,1
Q9BUH6,-0.16074455979692176,0.08519570024705952,0.20702786670090484
Q9BUH8,-0.06196559499252235,0.7820310832516548,1
Q9BUI4,0.07793157779417778,0.9597000557476529,1
Q9BUJ2,-0.023266111715054324,0.999986715778622,1
Q9BUK6,-0.021675703227444765,0.996584484961889,1
Q9BUL5,-0.07955065403156142,0.797556265162571,1
Q9BUL8,0.017007133174532483,0.9713908853672298,1
Q9BUL9,-0.043772849871601315,0.9392705497362754,1
Q9BUN8,-0.1373664840859404,0.9000786736989748,1
Q9BUP3,-0.009811886232375323,0.9999702262244863,1
Q9BUQ8,0.06124437249765158,0.8278487575744491,1
Q9BUR4,0.1467309479352133,0.18947616800285677,0.41529182165822226
Q9BUR5,-0.0800517742899261,0.49524843717707717,0.8730919959499286
Q9BUT1,-0.030499399398737834,0.9809121917989946,1
Q9BUT9,-2.151016816575644,0.9897826870503805,1
Q9BV20,-0.03034166722398539,0.9433328197944706,1
Q9BV38,-0.0056293776976885776,0.999999999999728,1
Q9BV40,0.06355090300395955,0.5400196213371756,0.9249651909357982
Q9BV44,-0.048014672054853755,0.9413159397877313,1
Q9BV57,-0.08150451600417324,0.7469254753164302,1
Q9BV68,-0.32719561461791474,0.33394887524598,0.655977554505695
Q9BV79,0.17207958142748078,0.36874128071895784,0.7055924899064081
Q9BV86,-0.24094474395374058,0.10484658708296304,0.2495251111082893
Q9BVC3,-0.010796484154199341,0.9999993945087741,1
Q9BVC4,-0.0322476200411819,0.8990209650841154,1
Q9BVC5,2.9066712556810974,0.00385926910778548,0.011993575672066605
Q9BVC6,0.03742546518794776,0.8913270428521441,1
Q9BVG4,-0.0922669043600801,0.6808799689701488,1
Q9BVG9,0.1152364843404177,0.5734839691438003,0.9620517218036136
Q9BVI4,0.07079334333964252,0.9261299929947515,1
Q9BVJ6,0.03440099937156914,0.9975969525097018,1
Q9BVJ7,-0.03527038048751424,0.9354377000646158,1
Q9BVK2,-0.22989120571837346,0.6567640929217126,1
Q9BVK6,0.01377198791200851,0.9622129154255927,1
Q9BVL2,-0.025739654678349554,0.8885533145328505,1
Q9BVM2,0.08131371917588166,0.4423122725863206,0.8058494052841777
Q9BVP2,0.04313069726740294,0.9997370891296418,1
Q9BVQ7,0.17427758768218626,0.1463334624195833,0.33353958904514625
Q9BVS4,-0.09407078639255474,0.34746877734536996,0.675524045074611
Q9BVT8,0.07633112097118652,0.48559012227609877,0.8619992911287422
Q9BVV7,-0.028596334249305598,0.929117895301692,1
Q9BVW5,-0.19779671366266838,0.5924406124342101,0.9832168592687146
Q9BW19,-0.03590831360790535,0.9782913134725473,1
Q9BW27,-0.04123321283215168,0.8953457474575193,1
Q9BW60,-0.01653814042436731,0.8955758796008184,1
Q9BW61,-0.008179944273701199,0.9993427021942183,1
Q9BW62,0.16371865936745558,0.2193721216978413,0.46922109586197625
Q9BW66,-0.34703775373327156,0.44889363002476246,0.8143833548259892
Q9BW71,0.005248944867403173,0.9979410265468114,1
Q9BW83,-0.047054808299795935,0.7985629956215529,1
Q9BW85,0.08796641700361428,0.7097385311133837,1
Q9BW91,0.1105008330059135,0.6937539116558545,1
Q9BW92,0.04135140917285033,0.9999999944588146,1
Q9BWD1,0.001494490335578406,0.9999999982089622,1
Q9BWD3,-0.03837270696358081,0.9180195784445634,1
Q9BWE0,0.37453605729024436,0.30114839160604756,0.6041546813094963
Q9BWF3,0.025971936375995444,0.9761283235316078,1
Q9BWG6,0.08315513760044041,0.5920382557308624,0.9831554357792763
Q9BWH2,-0.04918200639574268,0.5200085961317893,0.9011970680055282
Q9BWH6,0.06526659199102225,0.8199962973446902,1
Q9BWJ5,-0.5330417175942708,0.0022504617617887784,0.007241290904274477
Q9BWM7,0.034249706336728546,0.9380650586889565,1
Q9BWS9,0.24165731385796868,0.2059249966781878,0.4442664132194679
Q9BWT6,0.501930806175114,0.6358694680209847,1
Q9BWU0,0.05760814819503939,0.9715078622669986,1
Q9BWW4,-0.1210053614020305,0.8222809969237633,1
Q9BX40,-0.11609454469030167,0.34748790688769476,0.675524045074611
Q9BX68,0.04417095415057619,0.625798352273382,1
Q9BX70,0.5802803315998626,0.34643165542576954,0.6739590453904882
Q9BX79,-0.29934902300389843,0.4818941336593485,0.8565853815303079
Q9BX95,-0.7479750807291325,0.3460101911923876,0.6733832719777858
Q9BXB4,-0.1166768043769646,0.9999995822780459,1
Q9BXB5,-0.0016408194791967343,0.9999775381224347,1
Q9BXF6,-0.21151456731461168,0.09736977242795118,0.23349162635180873
Q9BXJ9,-0.010401527880629403,0.9999999757721443,1
Q9BXK1,-0.12075323281494661,0.4575289796447731,0.826417014066329
Q9BXK5,0.038830125902938495,0.9141246923571221,1
Q9BXP5,0.028185702206106323,0.9999999903997252,1
Q9BXR0,-0.09377893296995354,0.4323051089278799,0.7930027562230904
Q9BXS5,0.011311463940119606,0.9999067982986599,1
Q9BXS6,0.06469479306798025,0.962132369462068,1
Q9BXV9,0.033155913335126456,0.9648158081943105,1
Q9BXW7,-0.011742402723151716,0.9994772860996772,1
Q9BXW9,0.07201530884202889,0.9965062006322511,1
Q9BXY0,-0.04872353422818299,0.7097565435234814,1
Q9BY32,-0.17776061150029993,0.08593084556061666,0.20871976091239866
Q9BY42,0.03589247341096172,0.8266644801072003,1
Q9BY43,-0.06838787053169586,0.6409064462229863,1
Q9BY44,-0.009336172880598875,0.9999999998985916,1
Q9BY77,-0.05208090055599404,0.9006767524890763,1
Q9BY89,-0.010556070802399222,0.9999999999999942,1
Q9BYB4,-0.36166029882309186,0.0881189782514389,0.2134547981074923
Q9BYC8,-0.007049244265258076,0.9963559656955556,1
Q9BYC9,0.1167043423483562,0.39307624449287004,0.7400177508163137
Q9BYD1,0.011284091362185902,0.9990079956804772,1
Q9BYD2,0.029607666268070258,0.9510027776067669,1
Q9BYD3,-0.13154963222927812,0.1143883732595908,0.26912993498107185
Q9BYD6,0.06884346538298272,0.47516334375495256,0.8481333735586154
Q9BYG3,0.06694067982855996,0.5126334229633951,0.8930307243214598
Q9BYJ9,0.03175832817632914,0.972792964242936,1
Q9BYN0,-0.15371845882848467,0.3767183978593619,0.7165127840178682
Q9BYN8,-0.09003316114047369,0.483420038861651,0.8587287596464787
Q9BYT3,-1.9839452956549801,0.19988505877518678,0.43358936036315526
Q9BYT8,0.015032127029214908,0.9999483041264032,1
Q9BYV8,-0.004065926827997282,0.9996166405466398,1
Q9BYW2,-0.31059023386066353,0.25189204123178927,0.5245055560757009
Q9BYX2,0.009043548629981354,1,1
Q9BZ29,0.09138478058133127,0.999897278129589,1
Q9BZ95,0.10348180370558313,0.31051583808671535,0.6184382810891875
Q9BZD4,-0.07004172348616614,0.7326566480737702,1
Q9BZE1,-0.003803767638880724,0.9999998634284836,1
Q9BZE4,0.0501503112874437,0.9953569324689433,1
Q9BZF1,0.03693561899692181,0.9623675865714547,1
Q9BZF9,-0.23498740221277467,0.052903806938476246,0.13392563157744483
Q9BZG1,-0.06703554666462447,0.9297950975048521,1
Q9BZG8,-0.18826170253611532,0.31692496954607896,0.6285200236922885
Q9BZH6,-0.05795176773707685,0.9274561941326881,1
Q9BZI7,0.11390216999335855,0.45037202791253056,0.8166512726477468
Q9BZJ0,0.08441830222464415,0.7327309176822627,1
Q9BZK7,0.023835300093726516,0.9963412223144916,1
Q9BZL1,0.05279367236844825,0.7763910246113483,1
Q9BZL4,0.11142696816717054,0.9115623903628753,1
Q9BZQ6,-0.05928560158661188,0.9174228411135954,1
Q9BZQ8,0.028774872204922357,0.9520771625858129,1
Q9BZV1,-0.26561050361154537,0.009245903332171368,0.026678620235958846
Q9BZX2,0.018089559799307358,0.9854201291054012,1
Q9BZZ5,0.050885162505658416,0.6005646762118988,0.9913335702860923
Q9C005,-0.2170135535388927,0.46215658265477794,0.8309990429739312
Q9C0B1,0.07000411462540532,0.7816686475187323,1
Q9C0B5,-0.8093428388889403,0.23201615735607073,0.4919512714064404
Q9C0B7,-1.2961228945525352,0.09902298115982279,0.23719098455938806
Q9C0C2,0.042076644778927356,0.9987302763309003,1
Q9C0C7,-2.313670819893951,0.19388830941592974,0.4227918009579387
Q9C0C9,-0.004986914664284048,0.9999999921701492,1
Q9C0D3,0.2612570237078841,0.3154002664496811,0.6262953555753887
Q9C0D5,0.06579923814855308,0.9999999999760463,1
Q9C0E2,0.08935780108165207,0.6338734059681577,1
Q9C0E8,0.038166312983352525,0.9703880623227007,1
Q9C0F1,-0.21365441121205916,0.9591638206012275,1
Q9C0I1,0.013272193979171846,0.9971535569590805,1
Q9C0J8,1.6905379726500245e-5,1,1
Q9GZL7,-0.020933837868594287,0.9987611228690568,1
Q9GZM5,0.11367775450276649,0.29137882197819526,0.5886677736172877
Q9GZN7,-1.5577193097437807,0.15329143796135158,0.3471914326596578
Q9GZN8,-0.014154465122232798,0.9748919530382547,1
Q9GZP4,-0.01572317342853636,0.9903262073709428,1
Q9GZP9,0.05470718856749543,0.6832688642875371,1
Q9GZR2,0.0565646244473508,0.8862462788492599,1
Q9GZR7,0.05026345190024368,0.9830817095882225,1
Q9GZS1,-0.007308308718354329,0.9999997931233005,1
Q9GZS3,-0.06565915033114333,0.7628316061297817,1
