PG.ProteinGroups,cancer/control|signal_log2_ratio,cancer/control|raw_p_value,cancer/control|adjusted_p_value
P43155,0.10266679912108115,0.9855713580285965,1
P43243,0.1456493211465678,0.5796493247909156,1
P43250,-0.0923321489873808,0.9418842888581619,1
P43251,0.012569640108908813,0.9999981850077124,1
P43304,-0.4791378626698814,2.3892230395839786e-10,6.0715225484700746e-9
P43307,-0.08352178937079625,0.8106116194497285,1
P43405,-0.22262712502028267,0.29921381946840536,0.6727162841598723
P43487,-0.13644289766123124,0.6712742701408474,1
P43490,0.6169176034921542,1.4134692936276808e-9,3.1358078032702996e-8
P43652,-0.3011637372391892,0.006325289345962775,0.0338722071872566
P43686,-0.13342562929632165,0.6499909827762465,1
P43897,-0.127625857620136,0.8475109059715454,1
P45880,-0.5893017623839099,7.739890782141293e-5,7.1169653617365e-4
P45954,0.015176370787906346,0.9999981773155963,1
P45974,-0.192024938401808,0.2727670648685003,0.6339868641871517
P45984,0.0338535108986818,0.9857274669848664,1
P45985,-0.009865878870603365,0.9992349483580083,1
P46019,-0.01598379677775395,0.9970082939247606,1
P46060,0.1411655803456917,0.7133317465797937,1
P46109,-0.2675730742862334,0.03343352212003864,0.13187841792034055
P46379,0.238540737188631,0.4005024700990704,0.8191740766465377
P46459,-0.031561017071140125,0.9999982357840392,1
P46531,0.06065505603509079,0.9285095135504045,1
P46734,-0.19184489318517756,0.41791426899240863,0.8412455736366632
P46736,-0.15344367129569175,0.7504709816886342,1
P46777,0.6324444527513682,5.52145073251067e-4,0.004247971178241695
P46778,-0.11130530172621839,0.975349558233999,1
P46781,0.30647519580971777,0.29937719681429087,0.6727162841598723
P46783,0.8230005922390398,7.262531238343803e-4,0.005399254163541767
P46821,0.16539431769650287,0.5169203593035319,0.9581994105038502
P46934,0.016699306859336856,0.9913949940501319,1
P46939,-0.0875657056703438,0.9999990462815049,1
P46940,0.1978640360677128,0.13643226636185926,0.3915540676627487
P46976,-0.33835836301463357,0.024399971399239516,0.10190147418029012
P46977,-0.05603407699135902,0.995471455606991,1
P47712,-0.028749647203293482,0.9999978305968847,1
P47755,-0.6935073818098493,4.154360491291528e-8,7.319005689069485e-7
P47756,-0.533358509406353,1.5159616493073757e-5,1.6683535946314507e-4
P47897,-0.24457578980575304,0.23551852683860186,0.5708261173608425
P47985,-0.11205544666402498,0.8706991102017652,1
P48047,-0.037014795277065624,0.9971054122362437,1
P48059,-0.8151580578143619,1.7326085132575265e-14,7.983326918778911e-13
P48061,0.30381523741569694,0.09362897499047805,0.2947344535548607
P48147,-0.1247686081644726,0.8388322960955656,1
P48163,0.35207711215519216,0.058061091443317336,0.20119847638167737
P48426,-0.4572152705333741,6.093938780889305e-5,5.703545827738584e-4
P48444,-0.2308766177603363,0.2846873674513116,0.652470666900217
P48449,0.09250916358072467,0.9561358490724305,1
P48506,0.4158694874251264,0.0029649331544448453,0.017759949595124624
P48507,-0.0725777104014025,0.9246565758669321,1
P48509,-0.4809888981069687,0.008678565091878636,0.0441931023142167
P48556,-0.15003907951148282,0.8890089328614521,1
P48637,-0.025179393440320594,0.9996024125208931,1
P48643,-0.578825700018003,4.234084633174814e-12,1.4268477299922938e-10
P48651,0.09136909874546101,0.9170509553377508,1
P48668,0.4214516444613808,0.16056240269365202,0.43945049248987134
P48681,0.14958613755291073,0.6000931818639517,1
P48723,0.2394704159507817,0.3907355572248825,0.80390293986454
P48735,-0.739513276423249,3.975433122494824e-11,1.1575688251819998e-9
P48736,0.04095506341743907,0.9997367741986614,1
P48739,-0.31043913379312943,0.1253953760257383,0.3687116491415994
P48740,-0.02042654544227608,0.9999999999525365,1
P48960,0.1866531532243007,0.4165214698441884,0.8407569195004043
P49006,0.21836590803080455,0.4231126708611123,0.8476404342669107
P49137,-0.35505911584212124,0.008986663107750295,0.045398889651562635
P49189,0.14531067155112565,0.5658100412388872,1
P49247,-0.020006832055053173,0.997312669240064,1
P49257,-0.213893552582748,0.6786497397005011,1
P49321,0.19596755308172142,0.5198426784207923,0.9620513314216259
P49327,-0.10162325262811928,0.9996318381434455,1
P49354,-0.04938834691087613,0.9606022939664998,1
P49356,-0.10280479624341449,0.9511785107225273,1
P49368,-0.49616125982786174,3.874448865797483e-7,5.700197927820648e-6
P49407,-0.2171950765034305,0.3647633774127585,0.7674123640199179
P49411,-0.3811788685387002,0.0020578568614209344,0.013193568532015258
P49588,-0.21264879981348508,0.019600253824858433,0.08595869346750859
P49589,-0.07074533737592152,0.9916488672059165,1
P49591,-0.10056050654005803,0.9660186531813061,1
P49593,-0.08806611557956547,0.9962900115425892,1
P49619,-0.18145674218979255,0.528946902224882,0.9718993694254735
P49641,0.08781464357975738,0.9746955363909227,1
P49662,0.10853005118277063,0.9266052710457662,1
P49720,-0.028517313594355005,0.9980524425384855,1
P49721,-0.21524410439246264,0.2894889872656457,0.6600474842875761
P49746,0.2650976656998776,0.0281186656876387,0.1139403645841219
P49747,-0.1869644477747286,0.5203902736160436,0.9625039335121619
P49748,-0.38720996276185177,0.020520077049783134,0.08879327458177572
P49754,-0.15681007014502354,0.6510396872293964,1
P49755,-0.2044290327736263,0.4515518436928066,0.887690926822567
P49757,0.21347851440615356,0.24479172573504507,0.5857819468770955
P49758,-0.01346397010383913,0.9999821738751,1
P49767,0.22944630177532493,0.12316919927082137,0.3636960933398268
P49770,-0.1296431132976703,0.5719276976853571,1
P49773,-0.2967565989018289,0.04588087081680261,0.16757708304429733
P49788,0.46368816314922684,0.03536396934135895,0.1383219435152221
P49795,-0.3903687681513299,0.19493810080389617,0.5019669996621051
P49821,-0.2883015846122493,0.04213555396177855,0.15746379479655748
P49840,0.6415486549554664,0.009381964082285246,0.04716855563192091
P49841,-0.12277845963751605,0.8481046292150247,1
P49902,-0.08365745586669517,0.9895584472569714,1
P49908,-0.05686615116476338,0.9640435632241893,1
P49913,0.5908239237967516,1.687288854166649e-5,1.828114254656527e-4
P49915,0.060384196232594514,0.9849355385721821,1
P49959,0.10749203058863722,0.804511333033335,1
P50148,-0.9636556302135609,5.59024060018178e-12,1.84565975091041e-10
P50151,-0.14251215353538071,0.5572509137642447,1
P50213,-0.29400912798496803,0.05621157717105132,0.19657643292595345
P50225,0.1112412537149499,0.8098542796056919,1
P50238,-0.0023301689830158463,0.9998368522492854,1
P50281,1.0449622077169858,5.732186495138903e-5,5.45012652474318e-4
P50395,-0.542826006564247,1.5854507688227636e-14,7.469432667049267e-13
P50402,-0.32406713969969025,0.00982586452663347,0.04893093819498116
P50416,-0.3755302019276252,8.350915540194804e-5,7.595529036884341e-4
P50440,0.04916335309294308,0.9978316648774848,1
P50453,-0.3302897749841314,0.012139953285982137,0.05764759244408053
P50454,-0.02455490131716515,0.9999495841014907,1
P50461,0.9786335977462807,0.07224919915126114,0.2386376290725635
P50502,0.11615124293863133,0.6470020723984715,1
P50552,-0.8972408074866027,1.0186221800749368e-19,1.0169244764414785e-17
P50570,-0.5260954752612466,2.834010653959493e-9,5.9415033360260775e-8
P50579,0.19806886375962673,0.30700870948632175,0.6836364943580177
P50583,-0.22176171974027356,0.16331642375185298,0.4442867448934014
P50591,0.292866850314194,0.47600396303553383,0.920179556995338
P50851,-0.39232305111649934,1.3828388548722706e-10,3.6466939109933527e-9
P50897,0.2453483495261159,0.10029643817273975,0.3105930319485213
P50990,-0.5694898515337385,2.052676397403136e-16,1.212235511874838e-14
P50991,-0.5437172399887856,1.3828543946200808e-8,2.577025989618666e-7
P50995,-0.2682629038911929,0.06398467381128244,0.21723703424348764
P51114,-0.13266019119098824,0.8360834758244122,1
P51148,-0.6505272647736517,8.904317116889524e-9,1.7048311265350584e-7
P51149,-0.5735957899931832,1.688599840129319e-6,2.2057006634461788e-5
P51151,-0.009156531384111419,0.9992091457430383,1
P51153,-0.13421809367082824,0.7561046279399493,1
P51159,0.472428287719526,0.04363073774048512,0.16161102769068386
P51452,-0.08391965670508461,0.9120932993011378,1
P51511,-0.02570324356098211,0.9691961232274504,1
P51553,0.008492958459139388,0.9999877082115902,1
P51570,-0.22913146672429208,0.17579576026012275,0.46903691229565614
P51571,-0.2184269584474837,0.26703604115490176,0.6243521381281046
P51572,-0.2705106924582341,0.14997273617217136,0.4190796837840516
P51575,-0.3092435110706813,0.10029636784198026,0.3105930319485213
P51606,-0.669227946805717,3.246806738517772e-5,3.344928907765361e-4
P51648,0.00461439102549227,0.9998310217728432,1
P51649,0.0860516551066155,0.969977733515488,1
P51659,-0.3793150595153495,1.1407170723173663e-4,0.0010219228779122266
P51665,-0.1039813178343087,0.8651276953207866,1
P51692,-0.08064415662205514,0.9695916187540985,1
P51693,0.041452814744144126,0.9975866684086439,1
P51784,0.20946765011586937,0.33143172133384247,0.7185365630948561
P51790,-0.12222070660420176,0.7070543936018797,1
P51793,0.023678229117981626,0.9998785910395703,1
P51808,-0.011024279878474978,0.9888373809410416,1
P51809,-0.46775908263090415,0.00383301725801482,0.022016221045008413
P51812,0.08438033311422188,0.99777079457762885,1
P51858,0.3332118423089112,0.11019924058010891,0.33309076918723163
P51884,-0.1778446787463632,0.647913244558542,1
P51888,0.14926107327595325,0.5677984665702018,1
P51911,0.11554168908788072,0.716552827052919,1
P51970,0.015152218803328121,0.9924734060633107,1
P51991,0.5035847751323336,2.9233137051642238e-5,3.0340233578597995e-4
P52209,-0.6295905878396163,3.059183858490447e-10,7.680932885419428e-9
P52272,1.002359801332838,5.338520018490579e-4,0.004129965763382103
P52294,-0.29481616941127364,0.12648350569761732,0.37035289063555127
P52306,-0.09360350573514559,0.9550154861630589,1
P52333,-0.10364561569687336,0.9821385000365568,1
P52564,-0.21890937306454267,0.36863597590655545,0.7716877918003929
P52565,-0.5258663391618276,0.003504670445762264,0.02040983774872385
P52566,0.08628214722411673,0.9845694514771581,1
P52594,0.05642588793032083,0.940990198256167,1
P52597,0.13009694104702252,0.6450100048241112,1
P52630,0.18707650711130486,0.4581109283873589,0.8956481863560559
P52788,-0.21420214008456542,0.25868344438080404,0.6117651902361598
P52815,0.5192816795840841,0.021104101138789622,0.09085163868064157
P52848,0.21409712340541548,0.35514627269844723,0.7512297684284497
P52888,0.5418651157328619,1.5177070839908996e-8,2.815816727068072e-7
P52907,-0.7249354188585946,7.802982451060789e-7,1.094244328337722e-5
P52943,0.43126881747723567,0.004221046898970938,0.023788776407775727
P53004,-0.18505379875964242,0.5364139861307801,0.9793348247075299
P53007,-0.06338823575892075,0.9641538565282064,1
P53041,0.2963801662424671,0.3060966888832475,0.6819678089731439
P53367,0.14306393925330277,0.6328515678862229,1
P53396,-0.5005098740509706,1.7303047726244762e-9,3.798517231211743e-8
P53582,0.0038583690353739195,0.9999999999930436,1
P53597,-0.09000487769209364,0.8831315918895086,1
P53602,-0.1463753463054579,0.5987598568953456,1
P53618,-0.15590972573992415,0.7414732076329537,1
P53621,-0.136417530076231,0.8487532745083088,1
P53634,0.2791956163641591,0.06659748357316835,0.22393203578371682
P53675,-0.4118257337563409,8.817551072050932e-4,0.0063199985718136
P53680,-0.02559495944905854,0.9934416982730839,1
P53701,0.05276379822980742,0.8655193774666172,1
P53814,-0.5076970750724475,1.3409117693172803e-6,1.8026034372453817e-5
P53990,-0.25484798128227887,0.06658248279015248,0.22393203578371682
P53992,-0.35551673387087956,0.026043520381330874,0.10726962766102195
P53999,0.6620449013531586,0.0013939210196862433,0.00935153733687107
P54105,-0.097580341120588,0.8489932710011867,1
P54136,-0.10630828866321501,0.9592201021204075,1
P54252,0.1172990364750313,0.7257590723175487,1
P54315,0.39829054716232226,0.016226074600060293,0.07355235761951656
P54577,-0.2624917420798109,0.06262625881464609,0.21331592462210483
P54578,-0.5179927535973529,8.316267342091071e-6,9.686141379274405e-5
P54619,-0.528784916003496,3.6065185269915524e-4,0.0029240567130679653
P54652,-0.5763750725381099,2.353293934816623e-5,2.473022924482732e-4
P54687,0.6811359681416205,0.04019711637583133,0.15184370176924392
P54709,-0.4387400346964558,0.001857085308131048,0.012072494103865867
P54725,0.0807392917805514,0.8072018087253938,1
P54727,-0.5406453481369358,3.6132186349555246e-4,0.0029240567130679653
P54802,-0.10191875921149847,0.7395157929640335,1
P54803,0.1657890206355786,0.6115018643342718,1
P54819,-0.41761947949710215,0.0014342351993074157,0.009530504264177488
P54826,0.2732395599423545,0.5106402747837857,0.9515621469512254
P54868,0.2564275532295029,0.17337806773667866,0.4648172877365049
P54886,0.13972721779028502,0.7034436219059998,1
P54920,-0.3750309943758679,1.768911545153558e-4,0.0015136828793528303
P54922,-0.17317997267051624,0.49893493355115637,0.9393956786618763
P55001,0.8889419634495399,9.260227702612728e-4,0.006569904358215765
P55010,0.1002782232221065,0.9592022507300905,1
P55036,-0.15876245775461134,0.6681100301379306,1
P55039,0.01831916768291896,0.9998931466936788,1
P55056,0.8400592349460887,1.82098689937301e-6,2.3639003309817432e-5
P55058,0.49543708664492014,1.614081913288848e-6,2.1282532900692263e-5
P55060,-0.004032249246620958,0.9999999999999973,1
P55072,-0.5013197457006774,1.8060651458847207e-12,6.70162049265012e-11
P55084,-0.4180879503353022,0.0010097290872472778,0.007115620273660228
P55103,0.15225647449152493,0.5323147744098037,0.9742452418595839
P55145,-0.17736629755619596,0.5633395070648111,1
P55157,-0.24787322567120956,0.05709886200188866,0.19868508578748478
P55160,-0.3799087438461757,3.5891895714261734e-7,5.367512163055844e-6
P55209,-0.4310976697750186,0.019288329230961156,0.08495374418636568
P55211,-0.009370425109016225,0.9998573417266163,1
P55212,-0.4471610423671599,0.0014283018252861301,0.009506142148293244
P55268,0.2880944916042686,8.3362132311799e-5,7.595529036884341e-4
P55285,0.17078958650964504,0.7811410034151447,1
P55287,0.4641301206611993,6.26587517219994e-5,5.851406369049966e-4
P55290,-0.23347549519103314,0.22055902129542226,0.5485195588918775
P55291,0.3830235898910877,0.016449378707542272,0.07419180849670926
P55327,-0.1013734431226646,0.8635987982181339,1
P55345,-0.009554881681161843,0.996188836183649,1
P55735,-0.036003178126519285,0.9764584889950139,1
P55774,0.7643028353150854,0.0028630393380404784,0.01719874490602253
P55786,0.09392397195856643,0.9964751918878344,1
P55795,0.13842765712677302,0.5586090763778518,1
P55809,-0.2736155104866953,0.17374735793945065,0.4652446614381587
P55884,0.02142291411304606,0.9999999994940774,1
P55899,-0.18768348532658552,0.4796244716218893,0.9229027795471252
P55957,-0.1459432830562588,0.627655719718777,1
P56134,-0.7009753690503944,0.0011299533801908607,0.00782604472570236
P56192,-0.054761823322412,0.9992131338401374,1
P56202,-0.012590711204112365,0.9999176458928496,1
P56211,-0.35751295792252236,0.1366129509202297,0.3918044481590446
P56377,-0.4946847156740962,0.019438708426516987,0.08534712506008976
P56385,-0.6574613024577233,0.002140878676283098,0.013601067105537924
P56537,0.2039074509626011,0.46314439708533534,0.9015693925952957
P56556,-0.2658599210725513,0.2926299890217971,0.6646790595711785
P56589,0.141242605474495,0.5471595038875859,0.9901768665518549
P56962,0.12376280410933597,0.6446736940879927,1
P57057,0.06055205098060406,0.9397819187964793,1
P57088,-0.09232745416369317,0.906651750712988,1
P57105,-0.16559213718060875,0.7997606865207587,1
P57729,-0.22267796377167112,0.18901932519344183,0.4910520635291831
P57737,0.08935600546418397,0.9150562949158906,1
P57764,0.08575992425160275,0.869221415287033,1
P58166,0.2010841121861531,0.3760553432431949,0.7836783144751036
P58215,0.1325856899468663,0.6925101159270933,1
P58511,0.14740474013242408,0.44617375942939325,0.8800060196709122
P58546,-0.8555113718019218,1.192723999341918e-5,1.3407752625310088e-4
P59665;P59666,-0.1308148580078097,0.7347509459362824,1
P59768,0.12314036798794964,0.6860246796199854,1
P59998,-0.8200879183018444,2.9823949268126583e-6,3.7107364771885686e-5
P60033,0.013270837760161861,0.9939070783810693,1
P60174,-1.0271154694494922,1.5618250442956846e-15,8.504847286664682e-14
P60228,0.014513352051236716,0.9999986839387074,1
P60510,-0.1975837181765607,0.5923525696560092,1
P60520,-0.34847200376658516,0.057386424464090174,0.19918979948504148
P60604,0.4539407932043765,0.15314212635997695,0.42524830187243934
P60660,-0.8759269071268312,2.9544977264670176e-5,3.0588170289077047e-4
P60709;P63261,-0.6576016880128289,1.8010786286481343e-7,2.8390686804216644e-6
P60763,-0.02596995383309054,0.9964167027784224,1
P60842,0.012031299164225358,0.9999987408657811,1
P60891,-0.007824369720225465,0.9978462889391913,1
P60900,-0.49960878241598017,0.006020800840485473,0.03236566400532768
P60903,0.13039772764009147,0.7561416542991671,1
P60953,-0.723518525872951,1.8560940027259016e-7,2.903956027399144e-6
P60981,-0.551117099634659,1.0080640754931315e-6,1.3768119441507167e-5
P60983,0.160613548545349,0.48055913277594625,0.9238809920814042
